,page,product,link
1238,62,"Last sold on
      23/10/2024147A Shetland Street, Wakari2660m2$690,000(last sale price)",https://www.realestate.co.nz/property/147a-shetland-street-wakari-dunedin-city-otago/qpv6rjfr
1239,62,"Last sold on
      22/10/2024226 Brockville Road, Brockville41680m2$527,000(last sale price)",https://www.realestate.co.nz/property/226-brockville-road-brockville-dunedin-city-otago/y77ychkr
1240,63,"Last sold on
      22/10/202450 Braemar Street, Mosgiel31641m2$705,000(last sale price)",https://www.realestate.co.nz/property/50-braemar-street-mosgiel-dunedin-city-otago/nmh8xhks
1241,63,"Last sold on
      22/10/202426 Forbes Street, Balaclava31364m2$420,000(last sale price)",https://www.realestate.co.nz/property/26-forbes-street-balaclava-dunedin-city-otago/7xmb1qmr
1242,63,"Last sold on
      22/10/202439B Green Street, Mosgiel422254m2$1,500,000(last sale price)",https://www.realestate.co.nz/property/39b-green-street-mosgiel-dunedin-city-otago/bhf5p1ms
1243,63,"Last sold on
      22/10/202432 Maitland Street, Dunedin Central52541m2$960,000(last sale price)",https://www.realestate.co.nz/property/32-maitland-street-dunedin-central-dunedin-city-otago/t44v8cpr
1244,63,"Last sold on
      22/10/2024270 Factory Road, Mosgiel424.25ha$1,150,000(last sale price)",https://www.realestate.co.nz/property/270-factory-road-mosgiel-dunedin-city-otago/nkr703cs
1245,63,"Last sold on
      22/10/202428 Mcgeorge Avenue, Mornington31563m2$515,000(last sale price)",https://www.realestate.co.nz/property/28-mcgeorge-avenue-mornington-dunedin-city-otago/kc5yrklr
1246,63,"Last sold on
      21/10/202411 Lethaby Street, Abbotsford31612m2$598,000(last sale price)",https://www.realestate.co.nz/property/11-lethaby-street-abbotsford-dunedin-city-otago/17qjm08r
1247,63,"Last sold on
      21/10/2024718 Highgate, Maori Hill22443m2$1,040,000(last sale price)",https://www.realestate.co.nz/property/718-highgate-maori-hill-dunedin-city-otago/d6kk49cr
1248,63,"Last sold on
      21/10/2024171 Wakari Road, Helensburgh31804m2$625,000(last sale price)",https://www.realestate.co.nz/property/171-wakari-road-helensburgh-dunedin-city-otago/cj59y3br
1249,63,"Last sold on
      21/10/202431 Saint Albans Street, Bradford412282m2$749,000(last sale price)",https://www.realestate.co.nz/property/31-saint-albans-street-bradford-dunedin-city-otago/t8hkd1l7c
1250,63,"Last sold on
      21/10/202428 Shandon Road, Vauxhall631093m2$1,165,000(last sale price)",https://www.realestate.co.nz/property/28-shandon-road-vauxhall-dunedin-city-otago/s9hf1btr
1251,63,"Last sold on
      21/10/20248/38 Drivers Road, Maori Hill111432m2$625,000(last sale price)",https://www.realestate.co.nz/property/8-38-drivers-road-maori-hill-dunedin-city-otago/ncswp6vv
1252,63,"Last sold on
      21/10/202425 Hillary Street, Liberton31903m2$500,000(last sale price)",https://www.realestate.co.nz/property/25-hillary-street-liberton-dunedin-city-otago/13cvhcbr
1253,63,"Last sold on
      21/10/20243A Church Street, Green Island22$380,000(last sale price)",https://www.realestate.co.nz/property/3a-church-street-green-island-dunedin-city-otago/7nxysfbs
1254,63,"Last sold on
      18/10/2024183 Balmacewen Road, Wakari31577m2$680,000(last sale price)",https://www.realestate.co.nz/property/183-balmacewen-road-wakari-dunedin-city-otago/qcj59ycr
1255,63,"Last sold on
      18/10/202460 Royal Crescent, Saint Kilda31367m2$450,000(last sale price)",https://www.realestate.co.nz/property/60-royal-crescent-saint-kilda-dunedin-city-otago/drwtk33r
1256,63,"Last sold on
      18/10/202450 Glenross Street, Glenross531553m2$850,000(last sale price)",https://www.realestate.co.nz/property/50-glenross-street-glenross-dunedin-city-otago/gm8d26hr
1257,63,"Last sold on
      18/10/202419 Begg Street, Saint Kilda31283m2$502,000(last sale price)",https://www.realestate.co.nz/property/19-begg-street-saint-kilda-dunedin-city-otago/2ltqbn3r
1258,63,"Last sold on
      18/10/202410 Argyle Street, Mosgiel31674m2$670,000(last sale price)",https://www.realestate.co.nz/property/10-argyle-street-mosgiel-dunedin-city-otago/hprqlcls
1259,63,"Last sold on
      18/10/20241A Culling Street, Saint Kilda22$460,000(last sale price)",https://www.realestate.co.nz/property/1a-culling-street-saint-kilda-dunedin-city-otago/gm8d263r
1260,64,"Last sold on
      18/10/202442B Normanby Street, Saint Kilda1584m2$480,000(last sale price)",https://www.realestate.co.nz/property/42b-normanby-street-saint-kilda-dunedin-city-otago/dyzjl43r
1261,64,"Last sold on
      18/10/20243 Bishop Verdon Close, Mosgiel42825m2$823,000(last sale price)",https://www.realestate.co.nz/property/3-bishop-verdon-close-mosgiel-dunedin-city-otago/8vryf7ks
1262,64,"Last sold on
      18/10/2024211 Pine Hill Road, Dalmore213984m2$770,000(last sale price)",https://www.realestate.co.nz/property/211-pine-hill-road-dalmore-dunedin-city-otago/c6pxtfbr
1263,64,"Last sold on
      18/10/202445B Elliot Street, Andersons Bay21$515,000(last sale price)",https://www.realestate.co.nz/property/45b-elliot-street-andersons-bay-dunedin-city-otago/1bc2glvr
1264,64,"Last sold on
      18/10/202424 Murray Street, Caversham31580m2$560,000(last sale price)",https://www.realestate.co.nz/property/24-murray-street-caversham-dunedin-city-otago/kwlq74zr
1265,64,"Last sold on
      18/10/202432 Truby King Crescent, Liberton21665m2$480,000(last sale price)",https://www.realestate.co.nz/property/32-truby-king-crescent-liberton-dunedin-city-otago/5fbtwk7q
1266,64,"Last sold on
      17/10/20241073 George Street, North Dunedin52494m2$695,000(last sale price)",https://www.realestate.co.nz/property/1073-george-street-north-dunedin-dunedin-city-otago/pv6rjhsr
1267,64,"Last sold on
      17/10/202420 Crown Street, North East Valley52417m2$445,000(last sale price)",https://www.realestate.co.nz/property/20-crown-street-north-east-valley-dunedin-city-otago/063q116q
1268,64,"Last sold on
      17/10/2024163 Highgate, Roslyn31500m2$833,000(last sale price)",https://www.realestate.co.nz/property/163-highgate-roslyn-dunedin-city-otago/8d26v0gr
1269,64,"Last sold on
      17/10/2024115 Balmacewen Road, Wakari32607m2$1,156,800(last sale price)",https://www.realestate.co.nz/property/115-balmacewen-road-wakari-dunedin-city-otago/frrgwzcr
1270,64,"Last sold on
      16/10/202410A Arney Street, South Dunedin21$365,000(last sale price)",https://www.realestate.co.nz/property/10a-arney-street-south-dunedin-dunedin-city-otago/v0ntgm2r
1271,64,"Last sold on
      16/10/2024174 North Road, North East Valley21$444,000(last sale price)",https://www.realestate.co.nz/property/174-north-road-north-east-valley-dunedin-city-otago/34zm298q
1272,64,"Last sold on
      16/10/202419 Duxford Crescent, Fairfield32982m2$810,000(last sale price)",https://www.realestate.co.nz/property/19-duxford-crescent-fairfield-dunedin-city-otago/qxp21mfs
1273,64,"Last sold on
      16/10/202453 Bath Street, Brighton1029m2$270,000(last sale price)",https://www.realestate.co.nz/property/53-bath-street-brighton-dunedin-city-otago/nfdkxggs
1274,64,"Last sold on
      16/10/202431 Glenross Street, Glenross42526m2$755,000(last sale price)",https://www.realestate.co.nz/property/31-glenross-street-glenross-dunedin-city-otago/mkwlq7hr
1275,64,"Last sold on
      16/10/20246 Arden Street, North East Valley31540m2$455,154(last sale price)",https://www.realestate.co.nz/property/6-arden-street-north-east-valley-dunedin-city-otago/zkgn4x8q
1276,64,"Last sold on
      16/10/202462 Middleton Road, Kew41558m2$615,000(last sale price)",https://www.realestate.co.nz/property/62-middleton-road-kew-dunedin-city-otago/rm35v4yr
1277,64,"Last sold on
      16/10/202458 Cherry Drive, Mosgiel42774m2$890,000(last sale price)",https://www.realestate.co.nz/property/58-cherry-drive-mosgiel-dunedin-city-otago/153vdrms
1278,64,"Last sold on
      16/10/202420A Grove Street, Saint Kilda1$395,000(last sale price)",https://www.realestate.co.nz/property/20a-grove-street-saint-kilda-dunedin-city-otago/h3p9wh3r
1279,64,"Last sold on
      16/10/202458A Rawhiti Street, Musselburgh21592m2$342,000(last sale price)",https://www.realestate.co.nz/property/58a-rawhiti-street-musselburgh-dunedin-city-otago/c1l2fqwr
1280,65,"Last sold on
      16/10/2024218 Highcliff Road, Shiel Hill31826m2$610,000(last sale price)",https://www.realestate.co.nz/property/218-highcliff-road-shiel-hill-dunedin-city-otago/0fzlb5tr
1281,65,"Last sold on
      16/10/2024522 Allanton Road, Outram28.45ha$1,200,000(last sale price)",https://www.realestate.co.nz/property/522-allanton-road-outram-dunedin-city-otago/gxv97phs
1282,65,"Last sold on
      16/10/202411 Hoylake Street, Outram311012m2$568,500(last sale price)",https://www.realestate.co.nz/property/11-hoylake-street-outram-dunedin-city-otago/5tdw7hhs
1283,65,"Last sold on
      16/10/202425 Dalry Street, Mornington31752m2$1,025,000(last sale price)",https://www.realestate.co.nz/property/25-dalry-street-mornington-dunedin-city-otago/4mfjxllr
1284,65,"Last sold on
      16/10/202461A Bellona Street, Saint Kilda41306m2$1,095,000(last sale price)",https://www.realestate.co.nz/property/61a-bellona-street-saint-kilda-dunedin-city-otago/tttttt4r
1285,65,"Last sold on
      15/10/202436 Forbury Road, Forbury421621m2$789,000(last sale price)",https://www.realestate.co.nz/property/36-forbury-road-forbury-dunedin-city-otago/yyn25zyr
1286,65,"Last sold on
      15/10/202446 Mulford Street, Concord31665m2$535,000(last sale price)",https://www.realestate.co.nz/property/46-mulford-street-concord-dunedin-city-otago/g2y4mf8r
1287,65,"Last sold on
      15/10/20241067 George Street, North Dunedin41407m2$525,000(last sale price)",https://www.realestate.co.nz/property/1067-george-street-north-dunedin-dunedin-city-otago/jbfthhsr
1288,65,"Last sold on
      15/10/202410 Stewart Street, Waikouaiti21658m2$410,000(last sale price)",https://www.realestate.co.nz/property/10-stewart-street-waikouaiti-dunedin-city-otago/sgrm353q
1289,65,"Last sold on
      15/10/202448 Glenross Street, Glenross311404m2$765,000(last sale price)",https://www.realestate.co.nz/property/48-glenross-street-glenross-dunedin-city-otago/q09lx6hr
1290,65,"Last sold on
      15/10/20241 Blackhead Road, Concord31672m2$350,000(last sale price)",https://www.realestate.co.nz/property/1-blackhead-road-concord-dunedin-city-otago/v0ntgm8r
1291,65,"Last sold on
      15/10/2024117 Clyde Street, North Dunedin41253m2$620,000(last sale price)",https://www.realestate.co.nz/property/117-clyde-street-north-dunedin-dunedin-city-otago/cwcwcwrr
1292,65,"Last sold on
      15/10/20246 Jones Street, Dunedin Central31202m2$580,000(last sale price)",https://www.realestate.co.nz/property/6-jones-street-dunedin-central-dunedin-city-otago/czv1jbpr
1293,65,"Last sold on
      15/10/2024164 Dons Creek Road, Waitati112.34ha$542,500(last sale price)",https://www.realestate.co.nz/property/164-dons-creek-road-waitati-dunedin-city-otago/cJ26lVNY
1294,65,"Last sold on
      14/10/202432 Wills Street, Balaclava311012m2$655,000(last sale price)",https://www.realestate.co.nz/property/32-wills-street-balaclava-dunedin-city-otago/fjxllwxr
1295,65,"Last sold on
      14/10/202429 Edwin Street, Caversham31304m2$450,000(last sale price)",https://www.realestate.co.nz/property/29-edwin-street-caversham-dunedin-city-otago/b46l980r
1296,65,"Last sold on
      12/10/202430 Surrey Street, Caversham21297m2$587,000(last sale price)",https://www.realestate.co.nz/property/30-surrey-street-caversham-dunedin-city-otago/y73lpc1r
1297,65,"Last sold on
      11/10/202461 Creamery Road, Ocean View2.01ha$553,000(last sale price)",https://www.realestate.co.nz/property/61-creamery-road-ocean-view-dunedin-city-otago/fzlb52gs
1298,65,"Last sold on
      11/10/202424 Glengarry Court, Mosgiel32512m2$983,000(last sale price)",https://www.realestate.co.nz/property/24-glengarry-court-mosgiel-dunedin-city-otago/72q5dgzzd
1299,65,"Last sold on
      11/10/2024214 Gladstone Road North, Mosgiel431235m2$1,135,000(last sale price)",https://www.realestate.co.nz/property/214-gladstone-road-north-mosgiel-dunedin-city-otago/j59y3r9v
1300,66,"Last sold on
      11/10/202440 Earls Road, Saint Clair41825m2$660,000(last sale price)",https://www.realestate.co.nz/property/40-earls-road-saint-clair-dunedin-city-otago/ltqbnnyr
1301,66,"Last sold on
      11/10/202431 Erne Street, Waitati422024m2$942,500(last sale price)",https://www.realestate.co.nz/property/31-erne-street-waitati-dunedin-city-otago/xznyt91q
1302,66,"Last sold on
      11/10/202432B Albert Street, Saint Clair21$730,000(last sale price)",https://www.realestate.co.nz/property/32b-albert-street-saint-clair-dunedin-city-otago/ndndnd0r
1303,66,"Last sold on
      11/10/202426 Grandview Crescent, Opoho21515m2$550,000(last sale price)",https://www.realestate.co.nz/property/26-grandview-crescent-opoho-dunedin-city-otago/7xmb1q8q
1304,66,"Last sold on
      11/10/2024136 Sidey Street, Calton Hill864m2$243,800(last sale price)",https://www.realestate.co.nz/property/136-sidey-street-calton-hill-dunedin-city-otago/swp6dbzr
1305,66,"Last sold on
      11/10/2024129B Helensburgh Road, Halfway Bush21$407,500(last sale price)",https://www.realestate.co.nz/property/129b-helensburgh-road-halfway-bush-dunedin-city-otago/h71z04lw
1306,66,"Last sold on
      11/10/2024143A Macandrew Road, South Dunedin21$410,000(last sale price)",https://www.realestate.co.nz/property/143a-macandrew-road-south-dunedin-dunedin-city-otago/zyjqhw2r
1307,66,"Last sold on
      11/10/20243A Duke Street, Mosgiel32270m2$850,000(last sale price)",https://www.realestate.co.nz/property/3a-duke-street-mosgiel-dunedin-city-otago/QVX3KZ4Xk
1308,66,"Last sold on
      11/10/202410 Hadley Close, Glenleith521868m2$1,280,000(last sale price)",https://www.realestate.co.nz/property/10-hadley-close-glenleith-dunedin-city-otago/4g69trbr
1309,66,"Last sold on
      11/10/202417 Riselaw Road, Calton Hill1473m2$460,000(last sale price)",https://www.realestate.co.nz/property/17-riselaw-road-calton-hill-dunedin-city-otago/7y4ksKvZk
1310,66,"Last sold on
      10/10/202467A Wesley Street, South Dunedin21327m2$560,000(last sale price)",https://www.realestate.co.nz/property/67a-wesley-street-south-dunedin-dunedin-city-otago/bc2gld2r
1311,66,"Last sold on
      10/10/202445 Peter Street, Caversham41281m2$542,500(last sale price)",https://www.realestate.co.nz/property/45-peter-street-caversham-dunedin-city-otago/xsk7s8xr
1312,66,"Last sold on
      10/10/202416 Glendermid Close, Sawyers Bay42992m2$1,020,000(last sale price)",https://www.realestate.co.nz/property/16-glendermid-close-sawyers-bay-dunedin-city-otago/f4tj7x5q
1313,66,"Last sold on
      10/10/2024915 Blueskin Road, Mount Cargill31.66ha$1,000,000(last sale price)",https://www.realestate.co.nz/property/915-blueskin-road-mount-cargill-dunedin-city-otago/2wdmj41q
1314,66,"Last sold on
      10/10/202483 Queens Drive, Saint Kilda22350m2$690,000(last sale price)",https://www.realestate.co.nz/property/83-queens-drive-saint-kilda-dunedin-city-otago/s8mx243r
1315,66,"Last sold on
      10/10/20246 Marshall Street, Bradford31717m2$559,000(last sale price)",https://www.realestate.co.nz/property/6-marshall-street-bradford-dunedin-city-otago/73lpcnjr
1316,66,"Last sold on
      10/10/2024169 Wingatui Road, Mosgiel32561m2$887,000(last sale price)",https://www.realestate.co.nz/property/169-wingatui-road-mosgiel-dunedin-city-otago/8y73lpcs
1317,66,"Last sold on
      10/10/202413A Greenacres Street, Macandrew Bay21$414,000(last sale price)",https://www.realestate.co.nz/property/13a-greenacres-street-macandrew-bay-dunedin-city-otago/fsmzt55r
1318,66,"Last sold on
      10/10/202479 Jeffery Street, Andersons Bay311315m2$760,000(last sale price)",https://www.realestate.co.nz/property/79-jeffery-street-andersons-bay-dunedin-city-otago/p153vdvr
1319,66,"Last sold on
      10/10/202437 Bryant Street, Kenmure31604m2$638,000(last sale price)",https://www.realestate.co.nz/property/37-bryant-street-kenmure-dunedin-city-otago/b46l98mr
1320,67,"Last sold on
      10/10/2024114 Marlow Street, Musselburgh31506m2$500,000(last sale price)",https://www.realestate.co.nz/property/114-marlow-street-musselburgh-dunedin-city-otago/zzd7f2wr
1321,67,"Last sold on
      10/10/202420 Brownville Crescent, Maori Hill53658m2$1,590,000(last sale price)",https://www.realestate.co.nz/property/20-brownville-crescent-maori-hill-dunedin-city-otago/jwq2x8cr
1322,67,"Last sold on
      09/10/2024486 South Road, Calton Hill31481m2$172,000(last sale price)",https://www.realestate.co.nz/property/486-south-road-calton-hill-dunedin-city-otago/p84bvmxr
